"","n_assets","assets","w","return","return_oos","sharpe_ratio","volatility","timestamp","type","n_samples","n_oos"
"0",357,"['Data/Stocks/nem.us', 'Data/Stocks/kgc.us', 'Data/Stocks/aem.us', 'Data/Stocks/abx.us', 'Data/Stocks/gg.us', 'Data/Stocks/hmy.us', 'Data/Stocks/gfi.us', 'Data/Stocks/au.us', 'Data/Stocks/dyn.us', 'Data/Stocks/ceco.us', 'Data/Stocks/drys.us', 'Data/Stocks/bb.us', 'Data/Stocks/atro.us', 'Data/Stocks/svu.us', 'Data/Stocks/seb.us', 'Data/Stocks/brk-b.us', 'Data/Stocks/brk-a.us', 'Data/Stocks/dal.us', 'Data/Stocks/avp.us', 'Data/Stocks/lvlt.us', 'Data/Stocks/ryaay.us', 'Data/Stocks/thc.us', 'Data/Stocks/hig.us', 'Data/Stocks/xl.us', 'Data/Stocks/slm.us', 'Data/Stocks/ncr.us', 'Data/Stocks/dgx.us', 'Data/Stocks/grmn.us', 'Data/Stocks/uis.us', 'Data/Stocks/adm.us', 'Data/Stocks/mon.us', 'Data/Stocks/cce.us', 'Data/Stocks/jcp.us', 'Data/Stocks/aig.us', 'Data/Stocks/dish.us', 'Data/Stocks/amd.us', 'Data/Stocks/luv.us', 'Data/Stocks/ctb.us', 'Data/Stocks/fe.us', 'Data/Stocks/exc.us', 'Data/Stocks/pcg.us', 'Data/Stocks/peg.us', 'Data/Stocks/etr.us', 'Data/Stocks/ppl.us', 'Data/Stocks/d.us', 'Data/Stocks/duk.us', 'Data/Stocks/ed.us', 'Data/Stocks/so.us', 'Data/Stocks/cms.us', 'Data/Stocks/pnw.us', 'Data/Stocks/wec.us', 'Data/Stocks/xel.us', 'Data/Stocks/dte.us', 'Data/Stocks/aee.us', 'Data/Stocks/aep.us', 'Data/Stocks/cnp.us', 'Data/Stocks/sre.us', 'Data/Stocks/ni.us', 'Data/Stocks/ctl.us', 'Data/Stocks/nav.us', 'Data/Stocks/aaba.us', 'Data/Stocks/iac.us', 'Data/Stocks/epc.us', 'Data/Stocks/etfc.us', 'Data/Stocks/mbi.us', 'Data/Stocks/mtg.us', 'Data/Stocks/hrb.us', 'Data/Stocks/amzn.us', 'Data/Stocks/dltr.us', 'Data/Stocks/bsx.us', 'Data/Stocks/odp.us', 'Data/Stocks/teva.us', 'Data/Stocks/agn.us', 'Data/Stocks/wmb.us', 'Data/Stocks/hpq.us', 'Data/Stocks/bby.us', 'Data/Stocks/kbal.us', 'Data/Stocks/wen.us', 'Data/Stocks/gntx.us', 'Data/Stocks/wba.us', 'Data/Stocks/kr.us', 'Data/Stocks/hum.us', 'Data/Stocks/esrx.us', 'Data/Stocks/ci.us', 'Data/Stocks/unh.us', 'Data/Stocks/aet.us', 'Data/Stocks/antm.us', 'Data/Stocks/f.us', 'Data/Stocks/biib.us', 'Data/Stocks/has.us', 'Data/Stocks/mat.us', 'Data/Stocks/aes.us', 'Data/Stocks/sanm.us', 'Data/Stocks/jnpr.us', 'Data/Stocks/cien.us', 'Data/Stocks/viav.us', 'Data/Stocks/tkf.us', 'Data/Stocks/cvs.us', 'Data/Stocks/bcr.us', 'Data/Stocks/aapl.us', 'Data/Stocks/chrw.us', 'Data/Stocks/wat.us', 'Data/Stocks/mu.us', 'Data/Stocks/mrvl.us', 'Data/Stocks/dri.us', 'Data/Stocks/chkp.us', 'Data/Stocks/symc.us', 'Data/Stocks/syy.us', 'Data/Stocks/shw.us', 'Data/Stocks/whr.us', 'Data/Stocks/lamr.us', 'Data/Stocks/cag.us', 'Data/Stocks/clx.us', 'Data/Stocks/t.us', 'Data/Stocks/vz.us', 'Data/Stocks/hsy.us', 'Data/Stocks/mo.us', 'Data/Stocks/cpb.us', 'Data/Stocks/k.us', 'Data/Stocks/gis.us', 'Data/Stocks/mkc.us', 'Data/Stocks/ko.us', 'Data/Stocks/pep.us', 'Data/Stocks/kmb.us', 'Data/Stocks/cl.us', 'Data/Stocks/pg.us', 'Data/Stocks/mcd.us', 'Data/Stocks/yum.us', 'Data/Stocks/vrsn.us', 'Data/Stocks/ctxs.us', 'Data/Stocks/ntap.us', 'Data/Stocks/ebay.us', 'Data/Stocks/qcom.us', 'Data/Stocks/mxim.us', 'Data/Stocks/abc.us', 'Data/Stocks/cah.us', 'Data/Stocks/mck.us', 'Data/Stocks/pdco.us', 'Data/Stocks/snv.us', 'Data/Stocks/amgn.us', 'Data/Stocks/gild.us', 'Data/Stocks/cvg.us', 'Data/Stocks/kss.us', 'Data/Stocks/glw.us', 'Data/Stocks/lpx.us', 'Data/Stocks/gt.us', 'Data/Stocks/pld.us', 'Data/Stocks/eqr.us', 'Data/Stocks/spg.us', 'Data/Stocks/aiv.us', 'Data/Stocks/ipg.us', 'Data/Stocks/pfe.us', 'Data/Stocks/msa.us', 'Data/Stocks/dlx.us', 'Data/Stocks/nwl.us', 'Data/Stocks/snps.us', 'Data/Stocks/intu.us', 'Data/Stocks/adsk.us', 'Data/Stocks/adbe.us', 'Data/Stocks/xrx.us', 'Data/Stocks/ca.us', 'Data/Stocks/orcl.us', 'Data/Stocks/ibm.us', 'Data/Stocks/jbl.us', 'Data/Stocks/flex.us', 'Data/Stocks/nvda.us', 'Data/Stocks/intc.us', 'Data/Stocks/xlnx.us', 'Data/Stocks/mchp.us', 'Data/Stocks/adi.us', 'Data/Stocks/txn.us', 'Data/Stocks/ter.us', 'Data/Stocks/amat.us', 'Data/Stocks/klac.us', 'Data/Stocks/lrcx.us', 'Data/Stocks/msft.us', 'Data/Stocks/csco.us', 'Data/Stocks/ge.us', 'Data/Stocks/wmt.us', 'Data/Stocks/cost.us', 'Data/Stocks/fii.us', 'Data/Stocks/wor.us', 'Data/Stocks/xom.us', 'Data/Stocks/cvx.us', 'Data/Stocks/apc.us', 'Data/Stocks/hal.us', 'Data/Stocks/slb.us', 'Data/Stocks/cop.us', 'Data/Stocks/oxy.us', 'Data/Stocks/mro.us', 'Data/Stocks/eog.us', 'Data/Stocks/apa.us', 'Data/Stocks/dvn.us', 'Data/Stocks/ne.us', 'Data/Stocks/rig.us', 'Data/Stocks/rdc.us', 'Data/Stocks/nbr.us', 'Data/Stocks/pten.us', 'Data/Stocks/aa.us', 'Data/Stocks/fcx.us', 'Data/Stocks/x.us', 'Data/Stocks/ati.us', 'Data/Stocks/bax.us', 'Data/Stocks/ash.us', 'Data/Stocks/txt.us', 'Data/Stocks/jci.us', 'Data/Stocks/jnj.us', 'Data/Stocks/mrk.us', 'Data/Stocks/bmy.us', 'Data/Stocks/lly.us', 'Data/Stocks/abt.us', 'Data/Stocks/bdx.us', 'Data/Stocks/zbh.us', 'Data/Stocks/syk.us', 'Data/Stocks/mdt.us', 'Data/Stocks/dds.us', 'Data/Stocks/iff.us', 'Data/Stocks/spgi.us', 'Data/Stocks/mco.us', 'Data/Stocks/afl.us', 'Data/Stocks/jhg.us', 'Data/Stocks/mmc.us', 'Data/Stocks/tmk.us', 'Data/Stocks/unm.us', 'Data/Stocks/lnc.us', 'Data/Stocks/met.us', 'Data/Stocks/pgr.us', 'Data/Stocks/cb.us', 'Data/Stocks/all.us', 'Data/Stocks/cinf.us', 'Data/Stocks/gs.us', 'Data/Stocks/schw.us', 'Data/Stocks/axp.us', 'Data/Stocks/ben.us', 'Data/Stocks/trow.us', 'Data/Stocks/key.us', 'Data/Stocks/hban.us', 'Data/Stocks/cof.us', 'Data/Stocks/fhn.us', 'Data/Stocks/bac.us', 'Data/Stocks/c.us', 'Data/Stocks/fitb.us', 'Data/Stocks/wfc.us', 'Data/Stocks/bbt.us', 'Data/Stocks/mtb.us', 'Data/Stocks/cma.us', 'Data/Stocks/sti.us', 'Data/Stocks/rf.us', 'Data/Stocks/zion.us', 'Data/Stocks/pnc.us', 'Data/Stocks/usb.us', 'Data/Stocks/jpm.us', 'Data/Stocks/ntrs.us', 'Data/Stocks/stt.us', 'Data/Stocks/bk.us', 'Data/Stocks/pki.us', 'Data/Stocks/ba.us', 'Data/Stocks/gd.us', 'Data/Stocks/noc.us', 'Data/Stocks/rtn.us', 'Data/Stocks/lmt.us', 'Data/Stocks/bll.us', 'Data/Stocks/gps.us', 'Data/Stocks/azo.us', 'Data/Stocks/itt.us', 'Data/Stocks/fast.us', 'Data/Stocks/gww.us', 'Data/Stocks/phm.us', 'Data/Stocks/kbh.us', 'Data/Stocks/sbux.us', 'Data/Stocks/nke.us', 'Data/Stocks/tif.us', 'Data/Stocks/vfc.us', 'Data/Stocks/rhi.us', 'Data/Stocks/xray.us', 'Data/Stocks/hsic.us', 'Data/Stocks/ccl.us', 'Data/Stocks/an.us', 'Data/Stocks/bc.us', 'Data/Stocks/vmc.us', 'Data/Stocks/leg.us', 'Data/Stocks/mas.us', 'Data/Stocks/mar.us', 'Data/Stocks/expd.us', 'Data/Stocks/ups.us', 'Data/Stocks/fdx.us', 'Data/Stocks/r.us', 'Data/Stocks/nsc.us', 'Data/Stocks/csx.us', 'Data/Stocks/unp.us', 'Data/Stocks/payx.us', 'Data/Stocks/ctas.us', 'Data/Stocks/tmo.us', 'Data/Stocks/a.us', 'Data/Stocks/de.us', 'Data/Stocks/efx.us', 'Data/Stocks/cr.us', 'Data/Stocks/emn.us', 'Data/Stocks/dwdp.us', 'Data/Stocks/flr.us', 'Data/Stocks/ir.us', 'Data/Stocks/col.us', 'Data/Stocks/cmi.us', 'Data/Stocks/cat.us', 'Data/Stocks/ppg.us', 'Data/Stocks/mmm.us', 'Data/Stocks/dhr.us', 'Data/Stocks/pcar.us', 'Data/Stocks/rok.us', 'Data/Stocks/utx.us', 'Data/Stocks/hon.us', 'Data/Stocks/itw.us', 'Data/Stocks/dov.us', 'Data/Stocks/emr.us', 'Data/Stocks/ph.us', 'Data/Stocks/etn.us', 'Data/Stocks/ecl.us', 'Data/Stocks/px.us', 'Data/Stocks/apd.us', 'Data/Stocks/adp.us', 'Data/Stocks/fisv.us', 'Data/Stocks/dis.us', 'Data/Stocks/omc.us', 'Data/Stocks/gpc.us', 'Data/Stocks/sna.us', 'Data/Stocks/swk.us', 'Data/Stocks/wy.us', 'Data/Stocks/ip.us', 'Data/Stocks/avy.us', 'Data/Stocks/see.us', 'Data/Stocks/bms.us', 'Data/Stocks/twx.us', 'Data/Stocks/cmcsa.us', 'Data/Stocks/low.us', 'Data/Stocks/hd.us', 'Data/Stocks/tgt.us', 'Data/Stocks/lb.us', 'Data/Stocks/tjx.us', 'Data/Stocks/rost.us', 'Data/Stocks/jwn.us', 'Data/Stocks/bbby.us', 'Data/Stocks/pbi.us', 'Data/Stocks/rrd.us', 'Data/Stocks/nyt.us', 'Data/Stocks/mdp.us', 'Data/Stocks/tgna.us', 'Data/Stocks/mitk.us', 'Data/Stocks/rave.us', 'Data/Stocks/leu.us', 'Data/Stocks/axgn.us', 'Data/Stocks/ttnp.us', 'Data/Stocks/aphb.us', 'Data/Stocks/nue.us', 'Data/Stocks/admp.us', 'Data/Stocks/eix.us', 'Data/Stocks/trxc.us', 'Data/Stocks/itus.us']","[0.0016005591459567145, 0.0008888521472822684, 0.0010253978510924358, 0.0006533627241511852, 0.0006326039152554958, 0.0010258400215189514, 0.0007653960609645912, 0.000895775859413663, 0.0014982846972319557, 0.0012242901838884143, 0.000686700745883727, 0.002268949737291594, 0.002883834184854222, 0.0035418012760669274, 0.003268069497327726, 0.015756491218744388, 0.01594974467576497, 0.0012379234291311231, 0.00225381237380408, 0.001974562194188275, 0.004252504516765394, 0.002168470694635511, 0.0019619488602693642, 0.0015344582204559294, 0.0021621408801055413, 0.002711282908363719, 0.008755603906923228, 0.0030814433370726243, 0.00121596244786183, 0.004616199161890375, 0.00508127435690361, 0.005026727909923892, 0.0015144712814798328, 0.0015446957108093465, 0.0052730378743442744, 0.0016142210987965559, 0.0049601922554245535, 0.0019435308667929564, 0.005541869089277974, 0.0034579440044159256, 0.005295162753185828, 0.005788494429139426, 0.0039753532731250886, 0.004190668031017505, 0.0060170022299008774, 0.006184322759545491, 0.006899831561110092, 0.004590278081687405, 0.002899406373908562, 0.00554088296523232, 0.0034931648953002666, 0.0033891145741030706, 0.005189498976293954, 0.0027605385631490195, 0.002678542044402277, 0.006425808772107211, 0.006789206568884315, 0.007236901861535783, 0.005215122661905426, 0.0010439294229088838, 0.0035155359767115465, 0.004302902706537704, 0.004714248078239603, 0.0012402354749132274, 0.0005469511623975049, 0.0005216828220959543, 0.00442088024736328, 0.0025237862922396596, 0.004911252720397627, 0.0030205965476595644, 0.0011400193062005566, 0.006349959272993035, 0.0041216242918155075, 0.0015172863139480644, 0.004150639899984908, 0.002102875959069663, 0.0015445222631095608, 0.0030296879922434897, 0.0024728221592720877, 0.0038946104837999595, 0.006679724499731114, 0.0029173303806801333, 0.003737840309917323, 0.0024568694252063675, 0.0018165570908175194, 0.0017607248989902331, 0.004729475536648867, 0.0017594788036185921, 0.0017921927361868428, 0.004418519037827358, 0.003745573527165956, 0.0033617630754550053, 0.0008533611176681838, 0.001694548002365224, 0.001393339881111358, 0.0012697487595799374, 0.0021078703134802053, 0.006665188596542409, 0.00637221155164818, 0.0022144511128132046, 0.004104542178997142, 0.004524233341605718, 0.0014520418487383934, 0.001743495872121922, 0.002986329504552855, 0.0047072003414853425, 0.0026175728198348162, 0.005975754825147846, 0.004465143095025406, 0.0017339453205098263, 0.001978654170336325, 0.006964555788157991, 0.009036888936872923, 0.006602203874287971, 0.00463530448032521, 0.004042706407183044, 0.007347345461974525, 0.0044877200990544545, 0.005233253536756287, 0.00797915145388245, 0.00412014019601755, 0.00500307269416513, 0.009995063828494506, 0.009428472535327121, 0.008479420890654657, 0.007015080830684984, 0.005217324210570345, 0.0044008322677846256, 0.0023266822274382393, 0.0019094086311596918, 0.002604297923125114, 0.0019515689039828969, 0.002289207053475813, 0.0032264502085726605, 0.006819384892878561, 0.004584187846727876, 0.0028726608499657375, 0.0024846157623301885, 0.0019363483277794373, 0.0029101296932573643, 0.0021395944659472576, 0.00330789332743599, 0.0023229706280081205, 0.002021657378493753, 0.001371070828815341, 0.0016094156906058083, 0.0012437593999175393, 0.0012196903004984567, 0.0015050225402901888, 0.00195882810499007, 0.001764364197486026, 0.004160990282594954, 0.0022949735470980392, 0.0014729236149611667, 0.002198101567089519, 0.0046031431294575355, 0.0032807116623293077, 0.0016818114221878453, 0.0015849766545497552, 0.0016751829470800991, 0.0035990656499385477, 0.002125329157748011, 0.0033364707080225224, 0.001286780985101751, 0.0013605996591547502, 0.0009539897042222188, 0.002244308750232578, 0.0012678721812472336, 0.0013830594569274545, 0.0019905200853215046, 0.0014003009398183533, 0.0007547786491155199, 0.001887370800316194, 0.0011134734773695413, 0.0008439669091868455, 0.0031848423269274645, 0.002085345690134224, 0.002414958674626151, 0.008016636720650144, 0.006288886404703974, 0.0028391229792334802, 0.0011537754637547242, 0.0042354711856179535, 0.0026171476853928443, 0.0006658769921508976, 0.0007356651039396673, 0.0016882325053752109, 0.001130773497207417, 0.0010365737365112784, 0.001117782953227618, 0.001369943942680124, 0.0012353739880578815, 0.0006994990008458926, 0.0004954225420184798, 0.0008846446958962661, 0.0005792195430272143, 0.0004413586030297379, 0.0009723804435704688, 0.0009581011127474621, 0.00044240539903026694, 0.0009263183421215781, 0.0012033056695152477, 0.008167690557947157, 0.0025154282303118257, 0.0016650683452545602, 0.0053571128647505045, 0.007863945022614076, 0.003740097966133403, 0.0046865092941431995, 0.0034409821763775974, 0.004103318607864524, 0.006893075576931915, 0.00412588804289171, 0.004778474872378175, 0.004185535056497935, 0.001047449999696753, 0.004576395105537393, 0.0018588122694110027, 0.001300115907080142, 0.0024758457628388866, 0.0007997483139958602, 0.003224101593698921, 0.0032062796764556313, 0.001855954256890913, 0.0010212884886819464, 0.0008179499544721031, 0.002093255427696059, 0.003251315488003095, 0.001403848999171997, 0.0015309158466878352, 0.0017960293489094306, 0.0008681682293433279, 0.0013375070870624507, 0.00170362731092664, 0.0015974016746809726, 0.0007013165656440437, 0.0004153823065845633, 0.0008311782133331218, 0.0007797987300432632, 0.0004904054883404762, 0.0005078176415380565, 0.00071460742439934, 0.0007544088580557442, 0.0008063906611803982, 0.0017789260914807402, 0.001263472687863209, 0.0009671893521274817, 0.00032419381868275995, 0.00043708265910953056, 0.0018504880711573157, 0.0012858018272310723, 0.0009483440753970522, 0.0018492362515476653, 0.0006522955938796886, 0.0007406908047049105, 0.003541315226250679, 0.002548241587210929, 0.0037356860865512447, 0.0047281125451764956, 0.003159891649227714, 0.0031163154580568448, 0.005218111347555124, 0.0020991888935200883, 0.003552012043816106, 0.002970647477929897, 0.0017306610614492071, 0.0027258608127282116, 0.0009997110185924903, 0.0008865968425368303, 0.0033319344272944836, 0.00280656481670927, 0.0015103888769303852, 0.00325496459369658, 0.0015115998687654348, 0.003122747294525849, 0.00419568839741329, 0.0013895884951332553, 0.0010321524617436105, 0.0012054257678597226, 0.001816166359255914, 0.002811960867828339, 0.0009993443633382936, 0.001515099550422002, 0.0026418613058623096, 0.003217912974691951, 0.0017313645162121353, 0.0018848551683278876, 0.0013308210904344549, 0.0012124086007122034, 0.002790356154695292, 0.004658502885588088, 0.003708824148497076, 0.0020516588159522494, 0.0013893415258376522, 0.002228444850124078, 0.002534889138512337, 0.0014820390233804231, 0.0019232377323300858, 0.0012259249911276443, 0.000908423137832007, 0.0018590612883952584, 0.0024348574827716355, 0.0008742973573830553, 0.002077812998717024, 0.0018778303728472236, 0.0027664128228023113, 0.0033334517439566405, 0.000979423230570412, 0.0010395455904803278, 0.003490843176988519, 0.0017064348715917184, 0.001800130673364169, 0.0024764210893112788, 0.0027875794493798993, 0.00217728662319266, 0.0014707188486540671, 0.0024192046525188826, 0.003574667194570978, 0.0020348667945355395, 0.0033913652507588403, 0.0038205264841978444, 0.0021783512243725325, 0.0024999497707701925, 0.00442169385031116, 0.002740165519526853, 0.0025719715682675924, 0.0013636696165852573, 0.00109492405304617, 0.0030662435216388603, 0.0014351894606087605, 0.002457429708484508, 0.002762900993339491, 0.0019941363527512, 0.0018811680859878502, 0.00435507307868986, 0.0041688373725213045, 0.0027500494181056587, 0.002686656945247117, 0.0020292084668393656, 0.002974427505558232, 0.00329011605364677, 0.002759717160358274, 0.0032957477337787473, 0.0016127796525924104, 0.003058227642517882, 0.006814317080191647, 0.0008062356165726, 0.00296454900917226, 0.0005831119938522905, 0.0005566256043154115, 0.0018905094531504799, 0.0005538380949565016, 7.39937976182512e-05, 0.00045736798250457024, 7.638614472438628e-05, 0.00031597287724615205, 0.0008219329778756993]",0.106944262449334,0.124352962093016,4.93231759269682,0.0216823552902766,1524413139.8905,"hrp",1488,373
